Timestamp,q0,q1,q2,q3,gyroX,gyroY,gyroZ,accX,accY,accZ
1447550844984380000.00,0.00,-0.01,-0.81,0.58,0.02,-0.06,0.14,0.45,-0.12,9.77
1447550845004360000.00,0.00,-0.01,-0.81,0.58,0.03,-0.06,0.16,0.45,-0.11,9.79
1447550845024350000.00,-0.01,-0.01,-0.81,0.59,0.02,-0.06,0.17,0.46,-0.08,9.79
1447550845044390000.00,-0.01,-0.01,-0.81,0.59,0.03,-0.08,0.19,0.46,-0.07,9.80
1447550845064430000.00,-0.01,-0.01,-0.81,0.59,0.01,-0.07,0.20,0.46,-0.05,9.80
1447550845084430000.00,-0.01,-0.01,-0.81,0.59,0.01,-0.08,0.20,0.48,-0.06,9.80
1447550845104390000.00,-0.01,-0.01,-0.81,0.59,0.01,-0.08,0.22,0.48,-0.05,9.82
1447550845124390000.00,-0.01,-0.01,-0.81,0.59,0.01,-0.07,0.22,0.48,-0.06,9.84
1447550845144370000.00,-0.01,-0.01,-0.81,0.59,0.00,-0.07,0.23,0.47,-0.06,9.85
1447550845164400000.00,-0.01,-0.01,-0.80,0.59,0.00,-0.06,0.22,0.48,-0.07,9.84
1447550845184380000.00,-0.01,-0.01,-0.80,0.60,0.00,-0.05,0.22,0.47,-0.09,9.85
1447550845204430000.00,-0.01,-0.01,-0.80,0.60,0.01,-0.04,0.22,0.45,-0.09,9.85
1447550845224390000.00,-0.01,-0.01,-0.80,0.60,0.01,-0.04,0.22,0.43,-0.11,9.84
1447550845244360000.00,-0.01,-0.01,-0.80,0.60,0.02,-0.03,0.22,0.40,-0.10,9.84
1447550845264390000.00,-0.01,-0.01,-0.80,0.60,0.02,-0.02,0.21,0.37,-0.11,9.82
1447550845284390000.00,-0.01,-0.01,-0.80,0.60,0.02,0.00,0.21,0.35,-0.11,9.84
1447550845304380000.00,-0.01,-0.01,-0.80,0.60,0.02,0.00,0.21,0.34,-0.12,9.82
1447550845324360000.00,-0.01,-0.01,-0.80,0.60,0.01,0.01,0.21,0.36,-0.12,9.83
1447550845344360000.00,-0.01,-0.01,-0.80,0.61,0.00,0.02,0.20,0.38,-0.13,9.83
1447550845364360000.00,-0.01,-0.01,-0.79,0.61,0.00,0.03,0.22,0.38,-0.13,9.83
1447550845384370000.00,-0.01,-0.01,-0.79,0.61,-0.02,0.04,0.22,0.41,-0.15,9.83
1447550845404350000.00,-0.01,-0.01,-0.79,0.61,-0.03,0.05,0.23,0.43,-0.14,9.83
1447550845424360000.00,-0.01,-0.01,-0.79,0.61,-0.03,0.05,0.24,0.41,-0.13,9.79
1447550845444360000.00,-0.01,-0.01,-0.79,0.61,-0.06,0.05,0.25,0.38,-0.13,9.77
1447550845464360000.00,-0.01,-0.01,-0.79,0.61,-0.06,0.06,0.27,0.35,-0.15,9.75
1447550845484360000.00,-0.01,-0.01,-0.79,0.62,-0.07,0.05,0.29,0.32,-0.18,9.73
1447550845504350000.00,-0.01,-0.01,-0.79,0.62,-0.09,0.05,0.30,0.30,-0.20,9.75
1447550845524360000.00,-0.01,0.00,-0.78,0.62,-0.11,0.04,0.32,0.30,-0.24,9.72
1447550845544390000.00,-0.01,0.00,-0.78,0.62,-0.12,0.04,0.33,0.31,-0.26,9.73
1447550845564360000.00,-0.01,0.00,-0.78,0.62,-0.12,0.03,0.35,0.31,-0.30,9.73
1447550845584390000.00,-0.01,0.00,-0.78,0.63,-0.13,0.02,0.37,0.29,-0.33,9.76
1447550845604320000.00,-0.01,0.00,-0.78,0.63,-0.14,0.02,0.38,0.24,-0.39,9.73
1447550845624390000.00,-0.01,0.00,-0.77,0.63,-0.14,0.02,0.40,0.22,-0.44,9.73
1447550845644390000.00,-0.02,0.00,-0.77,0.63,-0.14,0.00,0.41,0.20,-0.43,9.73
1447550845664380000.00,-0.02,0.00,-0.77,0.64,-0.13,0.01,0.43,0.17,-0.47,9.74
1447550845684370000.00,-0.02,0.01,-0.77,0.64,-0.13,0.01,0.43,0.12,-0.50,9.73
1447550845704320000.00,-0.02,0.01,-0.76,0.64,-0.13,0.00,0.44,0.09,-0.54,9.74
1447550845724350000.00,-0.02,0.01,-0.76,0.65,-0.11,0.00,0.46,0.11,-0.55,9.76
1447550845744330000.00,-0.02,0.01,-0.76,0.65,-0.11,0.00,0.47,0.10,-0.59,9.74
1447550845764350000.00,-0.02,0.01,-0.76,0.65,-0.10,-0.01,0.48,0.10,-0.61,9.75
1447550845784340000.00,-0.02,0.01,-0.75,0.66,-0.10,-0.01,0.49,0.11,-0.62,9.75
1447550845804340000.00,-0.02,0.01,-0.75,0.66,-0.09,0.00,0.49,0.10,-0.65,9.76
1447550845824350000.00,-0.02,0.01,-0.75,0.66,-0.09,0.00,0.50,0.10,-0.66,9.76
1447550845844350000.00,-0.02,0.01,-0.74,0.67,-0.08,-0.01,0.51,0.10,-0.66,9.77
1447550845864360000.00,-0.02,0.01,-0.74,0.67,-0.08,0.00,0.52,0.09,-0.67,9.75
1447550845884370000.00,-0.02,0.01,-0.74,0.67,-0.08,0.00,0.52,0.10,-0.68,9.78
1447550845904330000.00,-0.02,0.01,-0.73,0.68,-0.07,0.00,0.54,0.09,-0.68,9.77
1447550845924330000.00,-0.02,0.02,-0.73,0.68,-0.07,0.00,0.54,0.10,-0.70,9.79
1447550845944330000.00,-0.02,0.02,-0.73,0.68,-0.06,0.00,0.55,0.13,-0.71,9.76
1447550845964350000.00,-0.03,0.02,-0.72,0.69,-0.06,0.00,0.56,0.16,-0.73,9.78
1447550845984380000.00,-0.03,0.02,-0.72,0.69,-0.06,0.00,0.56,0.18,-0.72,9.76
1447550846004320000.00,-0.03,0.02,-0.72,0.70,-0.06,0.00,0.56,0.16,-0.75,9.76
1447550846024350000.00,-0.03,0.02,-0.71,0.70,-0.05,-0.01,0.56,0.15,-0.76,9.77
1447550846044340000.00,-0.03,0.02,-0.71,0.70,-0.04,-0.01,0.56,0.13,-0.78,9.77
1447550846064350000.00,-0.03,0.02,-0.71,0.71,-0.03,0.00,0.56,0.10,-0.80,9.75
1447550846084330000.00,-0.03,0.02,-0.70,0.71,-0.02,0.00,0.55,0.03,-0.78,9.75
1447550846104350000.00,-0.03,0.02,-0.70,0.71,-0.01,0.00,0.56,-0.07,-0.80,9.76
1447550846124390000.00,-0.03,0.02,-0.70,0.72,0.00,0.01,0.57,-0.11,-0.81,9.75
1447550846144420000.00,-0.03,0.02,-0.69,0.72,0.00,0.03,0.57,-0.10,-0.81,9.80
1447550846164400000.00,-0.03,0.02,-0.69,0.72,0.02,0.04,0.57,-0.07,-0.81,9.80
1447550846184330000.00,-0.03,0.02,-0.68,0.73,0.02,0.05,0.57,0.00,-0.83,9.80
1447550846204320000.00,-0.02,0.02,-0.68,0.73,0.03,0.06,0.57,0.01,-0.79,9.81
1447550846224430000.00,-0.02,0.02,-0.68,0.73,0.04,0.07,0.57,-0.03,-0.78,9.81
1447550846244380000.00,-0.02,0.02,-0.67,0.74,0.05,0.07,0.57,-0.05,-0.79,9.79
1447550846264420000.00,-0.02,0.02,-0.67,0.74,0.06,0.09,0.57,-0.06,-0.81,9.76
1447550846284400000.00,-0.02,0.02,-0.67,0.75,0.07,0.08,0.57,-0.07,-0.78,9.74
1447550846304350000.00,-0.02,0.02,-0.66,0.75,0.09,0.08,0.56,-0.13,-0.77,9.74
1447550846324420000.00,-0.02,0.02,-0.66,0.75,0.10,0.08,0.56,-0.14,-0.77,9.73
1447550846344350000.00,-0.02,0.02,-0.66,0.76,0.11,0.08,0.55,-0.16,-0.77,9.75
1447550846364360000.00,-0.01,0.02,-0.65,0.76,0.13,0.07,0.55,-0.15,-0.77,9.72
1447550846384390000.00,-0.01,0.02,-0.65,0.76,0.14,0.07,0.55,-0.18,-0.76,9.72
1447550846404350000.00,-0.01,0.02,-0.64,0.76,0.14,0.06,0.54,-0.23,-0.73,9.74
1447550846424390000.00,-0.01,0.02,-0.64,0.77,0.15,0.05,0.54,-0.25,-0.70,9.76
1447550846444380000.00,-0.01,0.02,-0.64,0.77,0.17,0.05,0.54,-0.28,-0.69,9.78
1447550846464420000.00,-0.01,0.02,-0.63,0.77,0.18,0.04,0.53,-0.27,-0.66,9.77
1447550846484420000.00,-0.01,0.02,-0.63,0.78,0.19,0.04,0.52,-0.24,-0.64,9.76
1447550846504350000.00,0.00,0.02,-0.63,0.78,0.21,0.03,0.51,-0.22,-0.60,9.79
1447550846524420000.00,0.00,0.02,-0.62,0.78,0.22,0.02,0.50,-0.21,-0.57,9.81
1447550846544390000.00,0.00,0.02,-0.62,0.78,0.23,0.02,0.51,-0.15,-0.54,9.82
1447550846564390000.00,0.00,0.02,-0.62,0.79,0.24,0.02,0.51,-0.08,-0.49,9.82
1447550846584370000.00,0.00,0.01,-0.61,0.79,0.24,0.00,0.51,-0.07,-0.45,9.83
1447550846604500000.00,0.01,0.01,-0.61,0.79,0.24,0.01,0.51,-0.06,-0.39,9.82
1447550846624390000.00,0.01,0.01,-0.61,0.80,0.23,-0.01,0.51,-0.03,-0.34,9.81
1447550846644420000.00,0.01,0.01,-0.60,0.80,0.24,-0.02,0.51,0.00,-0.30,9.79
1447550846664470000.00,0.01,0.01,-0.60,0.80,0.23,-0.03,0.51,0.03,-0.26,9.76
1447550846684560000.00,0.01,0.01,-0.60,0.80,0.24,-0.04,0.50,0.07,-0.20,9.77
1447550846704460000.00,0.01,0.00,-0.59,0.80,0.24,-0.06,0.51,0.09,-0.16,9.75
1447550846724490000.00,0.02,0.00,-0.59,0.81,0.24,-0.08,0.50,0.13,-0.11,9.77
1447550846744550000.00,0.02,0.00,-0.59,0.81,0.24,-0.09,0.50,0.18,-0.05,9.76
1447550846764550000.00,0.02,0.00,-0.58,0.81,0.23,-0.10,0.50,0.20,0.00,9.78
1447550846784500000.00,0.02,0.00,-0.58,0.81,0.22,-0.12,0.51,0.22,0.06,9.78
1447550846804450000.00,0.02,-0.01,-0.58,0.82,0.21,-0.13,0.50,0.25,0.11,9.79
1447550846824470000.00,0.02,-0.01,-0.57,0.82,0.21,-0.14,0.50,0.25,0.16,9.81
1447550846844550000.00,0.02,-0.01,-0.57,0.82,0.22,-0.14,0.50,0.25,0.22,9.83
1447550846864510000.00,0.02,-0.01,-0.57,0.82,0.22,-0.14,0.48,0.23,0.24,9.83
1447550846884490000.00,0.02,-0.02,-0.56,0.83,0.22,-0.14,0.48,0.25,0.29,9.85
1447550846904430000.00,0.02,-0.02,-0.56,0.83,0.22,-0.14,0.48,0.24,0.32,9.84
1447550846924500000.00,0.02,-0.02,-0.56,0.83,0.22,-0.13,0.47,0.31,0.36,9.85
1447550846944510000.00,0.03,-0.02,-0.55,0.83,0.23,-0.12,0.47,0.36,0.38,9.86
1447550846964510000.00,0.03,-0.03,-0.55,0.83,0.21,-0.11,0.47,0.42,0.40,9.87
1447550846984460000.00,0.03,-0.03,-0.55,0.84,0.21,-0.11,0.47,0.47,0.45,9.86
1447550847004420000.00,0.03,-0.03,-0.54,0.84,0.20,-0.09,0.46,0.49,0.52,9.84
1447550847024480000.00,0.03,-0.03,-0.54,0.84,0.18,-0.10,0.45,0.55,0.51,9.92
1447550847044480000.00,0.03,-0.03,-0.54,0.84,0.18,-0.09,0.46,0.55,0.57,9.90
1447550847064510000.00,0.03,-0.04,-0.54,0.84,0.17,-0.08,0.45,0.54,0.63,9.92
1447550847084480000.00,0.03,-0.04,-0.53,0.85,0.16,-0.07,0.44,0.59,0.63,9.93
1447550847104430000.00,0.03,-0.04,-0.53,0.85,0.16,-0.06,0.45,0.62,0.66,9.87
1447550847124510000.00,0.03,-0.04,-0.53,0.85,0.16,-0.05,0.44,0.61,0.66,9.90
1447550847144510000.00,0.03,-0.04,-0.52,0.85,0.15,-0.05,0.44,0.62,0.68,9.90
1447550847164510000.00,0.03,-0.04,-0.52,0.85,0.14,-0.04,0.44,0.64,0.72,9.89
1447550847184490000.00,0.03,-0.04,-0.52,0.85,0.12,-0.03,0.45,0.65,0.75,9.89
1447550847204430000.00,0.04,-0.05,-0.51,0.86,0.12,-0.02,0.44,0.66,0.76,9.85
1447550847224510000.00,0.04,-0.05,-0.51,0.86,0.10,-0.01,0.45,0.65,0.79,9.86
1447550847244460000.00,0.04,-0.05,-0.51,0.86,0.10,-0.02,0.45,0.62,0.81,9.86
1447550847264500000.00,0.04,-0.05,-0.50,0.86,0.09,-0.01,0.44,0.62,0.84,9.86
1447550847284500000.00,0.04,-0.05,-0.50,0.86,0.06,-0.01,0.45,0.63,0.82,9.82
1447550847304430000.00,0.04,-0.05,-0.50,0.86,0.05,-0.01,0.44,0.63,0.84,9.82
1447550847324500000.00,0.04,-0.05,-0.50,0.87,0.03,-0.01,0.45,0.61,0.84,9.80
1447550847344480000.00,0.04,-0.05,-0.49,0.87,0.00,-0.01,0.44,0.61,0.84,9.80
1447550847364510000.00,0.04,-0.05,-0.49,0.87,0.00,-0.02,0.45,0.60,0.84,9.81
1447550847384480000.00,0.04,-0.05,-0.49,0.87,-0.02,-0.02,0.45,0.60,0.84,9.81
1447550847404430000.00,0.03,-0.05,-0.48,0.87,-0.04,-0.02,0.44,0.59,0.83,9.78
1447550847424510000.00,0.03,-0.05,-0.48,0.88,-0.06,-0.02,0.45,0.58,0.82,9.79
1447550847444500000.00,0.03,-0.05,-0.48,0.88,-0.06,-0.02,0.44,0.54,0.83,9.79
1447550847464480000.00,0.03,-0.05,-0.47,0.88,-0.08,-0.03,0.43,0.53,0.81,9.81
1447550847484500000.00,0.03,-0.05,-0.47,0.88,-0.10,-0.02,0.44,0.52,0.79,9.78
1447550847504430000.00,0.03,-0.05,-0.47,0.88,-0.10,-0.02,0.43,0.55,0.76,9.79
1447550847524450000.00,0.03,-0.05,-0.46,0.88,-0.11,-0.03,0.43,0.56,0.73,9.77
1447550847544480000.00,0.03,-0.05,-0.46,0.89,-0.12,-0.03,0.43,0.58,0.71,9.79
1447550847564500000.00,0.02,-0.05,-0.46,0.89,-0.13,-0.02,0.43,0.55,0.69,9.80
1447550847584480000.00,0.02,-0.05,-0.46,0.89,-0.13,-0.02,0.42,0.56,0.67,9.83
1447550847604430000.00,0.02,-0.05,-0.45,0.89,-0.14,-0.03,0.42,0.59,0.64,9.81
1447550847624500000.00,0.02,-0.05,-0.45,0.89,-0.15,-0.01,0.41,0.61,0.60,9.80
1447550847644500000.00,0.02,-0.05,-0.45,0.89,-0.15,-0.01,0.40,0.64,0.58,9.80
1447550847664480000.00,0.02,-0.05,-0.44,0.89,-0.15,-0.02,0.40,0.64,0.55,9.80
1447550847684500000.00,0.01,-0.05,-0.44,0.90,-0.16,-0.02,0.40,0.66,0.52,9.79
1447550847704430000.00,0.01,-0.05,-0.44,0.90,-0.16,-0.02,0.39,0.71,0.48,9.80
1447550847724500000.00,0.01,-0.05,-0.44,0.90,-0.16,-0.02,0.38,0.74,0.45,9.79
1447550847744500000.00,0.01,-0.05,-0.43,0.90,-0.16,-0.02,0.37,0.78,0.41,9.79
1447550847764500000.00,0.01,-0.05,-0.43,0.90,-0.16,-0.03,0.36,0.80,0.38,9.79
1447550847784500000.00,0.01,-0.05,-0.43,0.90,-0.16,-0.02,0.35,0.81,0.36,9.81
1447550847804430000.00,0.00,-0.04,-0.43,0.90,-0.15,-0.02,0.34,0.81,0.34,9.82
1447550847824490000.00,0.00,-0.04,-0.42,0.90,-0.15,-0.02,0.33,0.81,0.29,9.80
1447550847844490000.00,0.00,-0.04,-0.42,0.91,-0.15,-0.02,0.31,0.81,0.24,9.81
1447550847864500000.00,0.00,-0.04,-0.42,0.91,-0.14,-0.03,0.30,0.77,0.21,9.80
1447550847884500000.00,0.00,-0.04,-0.42,0.91,-0.14,-0.02,0.30,0.74,0.18,9.80
1447550847904430000.00,0.00,-0.04,-0.42,0.91,-0.14,-0.02,0.29,0.68,0.16,9.77
1447550847924480000.00,-0.01,-0.04,-0.41,0.91,-0.15,-0.01,0.28,0.63,0.10,9.82
1447550847944470000.00,-0.01,-0.04,-0.41,0.91,-0.16,-0.01,0.28,0.63,0.05,9.82
1447550847964500000.00,-0.01,-0.04,-0.41,0.91,-0.13,-0.01,0.29,0.60,-0.01,9.77
1447550847984500000.00,-0.01,-0.04,-0.41,0.91,-0.13,0.00,0.29,0.59,-0.03,9.79
1447550848004430000.00,-0.01,-0.04,-0.41,0.91,-0.13,0.02,0.30,0.51,-0.06,9.80
1447550848024480000.00,-0.01,-0.04,-0.40,0.91,-0.14,0.02,0.29,0.48,-0.09,9.82
1447550848044480000.00,-0.01,-0.04,-0.40,0.91,-0.13,0.03,0.30,0.47,-0.16,9.78
1447550848064500000.00,-0.02,-0.04,-0.40,0.92,-0.14,0.04,0.31,0.53,-0.23,9.74
1447550848084470000.00,-0.02,-0.04,-0.40,0.92,-0.13,0.04,0.32,0.53,-0.25,9.74
1447550848104410000.00,-0.02,-0.03,-0.40,0.92,-0.12,0.05,0.33,0.50,-0.23,9.75
1447550848124500000.00,-0.02,-0.03,-0.39,0.92,-0.13,0.05,0.33,0.48,-0.26,9.75
1447550848144500000.00,-0.02,-0.03,-0.39,0.92,-0.12,0.05,0.33,0.51,-0.31,9.74
1447550848164500000.00,-0.02,-0.03,-0.39,0.92,-0.12,0.05,0.33,0.55,-0.37,9.70
1447550848184500000.00,-0.02,-0.03,-0.39,0.92,-0.11,0.05,0.33,0.58,-0.37,9.74
1447550848204420000.00,-0.02,-0.03,-0.38,0.92,-0.11,0.05,0.33,0.57,-0.42,9.72
1447550848224450000.00,-0.02,-0.03,-0.38,0.92,-0.10,0.05,0.34,0.58,-0.44,9.75
1447550848244500000.00,-0.02,-0.03,-0.38,0.92,-0.10,0.05,0.34,0.58,-0.47,9.76
1447550848264500000.00,-0.03,-0.03,-0.38,0.93,-0.09,0.05,0.34,0.61,-0.50,9.76
1447550848284410000.00,-0.03,-0.03,-0.37,0.93,-0.08,0.04,0.34,0.63,-0.52,9.74
1447550848304420000.00,-0.03,-0.02,-0.37,0.93,-0.07,0.04,0.34,0.62,-0.53,9.77
1447550848324450000.00,-0.03,-0.02,-0.37,0.93,-0.06,0.05,0.35,0.62,-0.54,9.77
1447550848344500000.00,-0.03,-0.02,-0.37,0.93,-0.03,0.05,0.34,0.65,-0.55,9.80
1447550848364560000.00,-0.03,-0.02,-0.37,0.93,-0.02,0.05,0.34,0.66,-0.55,9.80
1447550848384410000.00,-0.03,-0.02,-0.36,0.93,0.00,0.05,0.33,0.70,-0.56,9.79
1447550848404420000.00,-0.03,-0.02,-0.36,0.93,0.01,0.06,0.33,0.70,-0.56,9.80
1447550848424440000.00,-0.03,-0.02,-0.36,0.93,0.03,0.05,0.33,0.69,-0.56,9.79
1447550848444490000.00,-0.03,-0.02,-0.36,0.93,0.05,0.06,0.32,0.69,-0.54,9.81
1447550848464490000.00,-0.03,-0.02,-0.35,0.93,0.06,0.07,0.30,0.69,-0.54,9.81
1447550848484460000.00,-0.03,-0.02,-0.35,0.94,0.09,0.06,0.30,0.70,-0.51,9.81
1447550848504410000.00,-0.02,-0.02,-0.35,0.94,0.11,0.08,0.30,0.66,-0.51,9.81
1447550848524430000.00,-0.02,-0.02,-0.35,0.94,0.13,0.08,0.30,0.65,-0.47,9.84
1447550848544470000.00,-0.02,-0.02,-0.35,0.94,0.14,0.08,0.29,0.63,-0.42,9.84
1447550848564470000.00,-0.02,-0.02,-0.35,0.94,0.15,0.08,0.27,0.61,-0.41,9.80
1447550848584450000.00,-0.02,-0.02,-0.34,0.94,0.16,0.09,0.27,0.58,-0.38,9.79
1447550848604420000.00,-0.02,-0.02,-0.34,0.94,0.17,0.09,0.26,0.53,-0.35,9.78
1447550848624450000.00,-0.01,-0.02,-0.34,0.94,0.19,0.09,0.26,0.48,-0.30,9.77
1447550848644500000.00,-0.01,-0.02,-0.34,0.94,0.17,0.10,0.25,0.43,-0.27,9.78
1447550848664490000.00,-0.01,-0.02,-0.34,0.94,0.18,0.10,0.26,0.37,-0.24,9.77
1447550848684460000.00,-0.01,-0.02,-0.34,0.94,0.17,0.10,0.25,0.33,-0.20,9.77
1447550848704440000.00,-0.01,-0.02,-0.33,0.94,0.17,0.10,0.25,0.28,-0.16,9.76
1447550848724430000.00,-0.01,-0.01,-0.33,0.94,0.15,0.10,0.26,0.21,-0.14,9.77
1447550848744490000.00,0.00,-0.01,-0.33,0.94,0.15,0.10,0.25,0.13,-0.10,9.74
1447550848764470000.00,0.00,-0.01,-0.33,0.94,0.13,0.11,0.27,0.07,-0.09,9.74
1447550848784470000.00,0.00,-0.01,-0.33,0.95,0.12,0.10,0.27,0.02,-0.09,9.73
1447550848804450000.00,0.00,-0.01,-0.32,0.95,0.08,0.10,0.28,-0.01,-0.08,9.73
1447550848824430000.00,0.00,-0.01,-0.32,0.95,0.07,0.10,0.29,-0.05,-0.07,9.73
1447550848844470000.00,0.00,-0.01,-0.32,0.95,0.05,0.11,0.29,-0.06,-0.06,9.74
1447550848864470000.00,0.00,-0.01,-0.32,0.95,0.03,0.10,0.29,-0.10,-0.02,9.75
1447550848884470000.00,0.00,-0.01,-0.32,0.95,0.02,0.11,0.30,-0.14,-0.03,9.75
1447550848904450000.00,0.00,-0.01,-0.31,0.95,0.02,0.11,0.31,-0.15,-0.04,9.75
1447550848924450000.00,0.00,-0.01,-0.31,0.95,0.00,0.12,0.30,-0.15,-0.04,9.76
1447550848944620000.00,0.00,-0.01,-0.31,0.95,-0.01,0.10,0.30,-0.16,-0.03,9.76
1447550848964490000.00,0.00,0.00,-0.31,0.95,0.00,0.10,0.29,-0.20,-0.04,9.76
1447550848984620000.00,0.00,0.00,-0.30,0.95,-0.02,0.11,0.30,-0.22,-0.04,9.78
1447550849004600000.00,0.00,0.00,-0.30,0.95,-0.02,0.10,0.29,-0.21,-0.07,9.76
1447550849024620000.00,0.00,0.00,-0.30,0.95,-0.02,0.11,0.29,-0.19,-0.09,9.75
1447550849044590000.00,0.00,0.00,-0.30,0.95,-0.04,0.10,0.29,-0.19,-0.10,9.74
1447550849064580000.00,0.00,0.00,-0.30,0.96,-0.05,0.10,0.29,-0.20,-0.11,9.76
1447550849084620000.00,0.00,0.00,-0.29,0.96,-0.05,0.08,0.28,-0.20,-0.12,9.76
1447550849104570000.00,0.00,0.00,-0.29,0.96,-0.06,0.08,0.28,-0.20,-0.16,9.77
1447550849124570000.00,0.00,0.00,-0.29,0.96,-0.07,0.06,0.28,-0.19,-0.16,9.74
1447550849144620000.00,0.00,0.01,-0.29,0.96,-0.07,0.06,0.28,-0.19,-0.17,9.74
1447550849164620000.00,0.00,0.01,-0.29,0.96,-0.08,0.06,0.27,-0.21,-0.17,9.75
1447550849184610000.00,0.00,0.01,-0.28,0.96,-0.09,0.05,0.27,-0.21,-0.18,9.75
1447550849204570000.00,0.00,0.01,-0.28,0.96,-0.09,0.05,0.26,-0.22,-0.20,9.76
1447550849224570000.00,0.00,0.01,-0.28,0.96,-0.09,0.04,0.26,-0.23,-0.23,9.76
1447550849244620000.00,0.00,0.01,-0.28,0.96,-0.09,0.02,0.26,-0.23,-0.25,9.76
1447550849264620000.00,0.00,0.01,-0.28,0.96,-0.08,0.02,0.25,-0.24,-0.25,9.76
1447550849284620000.00,0.00,0.01,-0.28,0.96,-0.08,0.02,0.25,-0.23,-0.26,9.77
1447550849304550000.00,0.00,0.01,-0.27,0.96,-0.08,0.01,0.25,-0.24,-0.29,9.77
1447550849324570000.00,0.00,0.01,-0.27,0.96,-0.08,0.02,0.25,-0.21,-0.31,9.78
1447550849344620000.00,0.00,0.01,-0.27,0.96,-0.08,0.01,0.25,-0.22,-0.33,9.78
1447550849364610000.00,-0.01,0.01,-0.27,0.96,-0.07,0.01,0.25,-0.23,-0.34,9.79
1447550849384590000.00,-0.01,0.01,-0.27,0.96,-0.07,0.00,0.24,-0.22,-0.33,9.78
1447550849404570000.00,-0.01,0.01,-0.27,0.96,-0.07,0.00,0.24,-0.24,-0.33,9.78
1447550849424550000.00,-0.01,0.01,-0.27,0.96,-0.05,0.00,0.23,-0.25,-0.35,9.78
1447550849444620000.00,-0.01,0.01,-0.26,0.96,-0.05,0.00,0.23,-0.26,-0.37,9.78
1447550849464600000.00,-0.01,0.01,-0.26,0.96,-0.03,0.01,0.22,-0.26,-0.36,9.79
1447550849484590000.00,-0.01,0.01,-0.26,0.97,-0.02,0.01,0.22,-0.25,-0.34,9.78
1447550849504620000.00,-0.01,0.01,-0.26,0.97,0.00,0.01,0.21,-0.26,-0.35,9.77
1447550849524500000.00,-0.01,0.01,-0.26,0.97,0.01,0.01,0.20,-0.24,-0.35,9.79
1447550849544600000.00,-0.01,0.01,-0.26,0.97,0.03,0.02,0.19,-0.23,-0.37,9.78
1447550849564580000.00,-0.01,0.01,-0.26,0.97,0.04,0.01,0.19,-0.22,-0.37,9.79
1447550849584600000.00,-0.01,0.01,-0.26,0.97,0.05,0.02,0.18,-0.22,-0.37,9.79
1447550849604600000.00,-0.01,0.01,-0.25,0.97,0.05,0.02,0.17,-0.23,-0.36,9.80
1447550849624640000.00,-0.01,0.01,-0.25,0.97,0.06,0.03,0.17,-0.22,-0.36,9.78
1447550849644570000.00,0.00,0.01,-0.25,0.97,0.07,0.04,0.17,-0.23,-0.36,9.78
1447550849664630000.00,0.00,0.01,-0.25,0.97,0.07,0.04,0.16,-0.23,-0.35,9.80
1447550849684600000.00,0.00,0.01,-0.25,0.97,0.08,0.03,0.16,-0.23,-0.33,9.81
1447550849704650000.00,0.00,0.01,-0.25,0.97,0.08,0.04,0.16,-0.24,-0.34,9.80
1447550849724640000.00,0.00,0.01,-0.25,0.97,0.07,0.05,0.16,-0.23,-0.33,9.79
1447550849744580000.00,0.00,0.01,-0.25,0.97,0.07,0.05,0.15,-0.22,-0.32,9.79
1447550849764620000.00,0.00,0.02,-0.25,0.97,0.08,0.05,0.15,-0.22,-0.32,9.81
1447550849784590000.00,0.00,0.02,-0.25,0.97,0.07,0.05,0.15,-0.22,-0.30,9.83
1447550849804650000.00,0.00,0.02,-0.25,0.97,0.07,0.04,0.16,-0.23,-0.30,9.83
1447550849824620000.00,0.00,0.02,-0.25,0.97,0.06,0.05,0.15,-0.21,-0.29,9.83
1447550849844560000.00,0.00,0.02,-0.25,0.97,0.06,0.05,0.15,-0.19,-0.28,9.83
1447550849864610000.00,0.00,0.02,-0.25,0.97,0.07,0.05,0.14,-0.20,-0.28,9.82
1447550849884600000.00,0.00,0.02,-0.25,0.97,0.07,0.05,0.14,-0.15,-0.27,9.85
1447550849904620000.00,0.00,0.02,-0.24,0.97,0.07,0.04,0.14,-0.10,-0.24,9.90
1447550849924620000.00,0.01,0.02,-0.24,0.97,0.07,0.05,0.14,-0.06,-0.24,9.83
1447550849944560000.00,0.01,0.02,-0.24,0.97,0.06,0.05,0.14,-0.06,-0.25,9.91
1447550849964620000.00,0.01,0.02,-0.24,0.97,0.05,0.04,0.14,-0.09,-0.24,9.82
1447550849984600000.00,0.01,0.02,-0.24,0.97,0.05,0.04,0.14,-0.10,-0.20,9.87
1447550850004620000.00,0.01,0.02,-0.24,0.97,0.03,0.03,0.14,-0.21,-0.21,9.78
1447550850024620000.00,0.01,0.02,-0.24,0.97,0.03,0.02,0.15,-0.19,-0.20,9.83
1447550850044560000.00,0.01,0.02,-0.24,0.97,0.04,0.02,0.13,-0.25,-0.19,9.77
1447550850064650000.00,0.01,0.02,-0.24,0.97,0.04,0.02,0.14,-0.19,-0.21,9.83
1447550850084560000.00,0.01,0.02,-0.24,0.97,0.04,0.01,0.14,-0.26,-0.20,9.74
1447550850104630000.00,0.01,0.02,-0.24,0.97,0.02,0.02,0.13,-0.22,-0.21,9.82
1447550850124620000.00,0.01,0.02,-0.24,0.97,0.02,0.01,0.14,-0.27,-0.23,9.75
